INT	INT	INT	INT
30173	26371	26372	990000
30174	26371	26372	990000
30175	26371	26372	990000
30176	26371	26372	990000
30177	26371	26372	990000
30178	26371	26372	990000
30179	26371	26372	990000
30181	-1	-1	100000
30182	-1	-1	100000
30189	-1	-1	100000
30191	-1	-1	500000
30192	-1	-1	500000
30193	-1	-1	500000
30199	-1	-1	500000
30201	-1	-1	600000
30202	-1	-1	600000
30203	-1	-1	600000
30204	-1	-1	600000
30209	-1	-1	600000
30211	-1	-1	700000
30212	-1	-1	700000
30213	-1	-1	700000
30214	-1	-1	700000
30215	-1	-1	700000
30219	-1	-1	700000
30221	-1	-1	800000
30222	-1	-1	800000
30223	-1	-1	800000
30224	-1	-1	800000
30225	-1	-1	800000
30226	-1	-1	800000
30229	-1	-1	800000
30231	26361	26362	990000
30232	26361	26362	990000
30233	26361	26362	990000
30234	26361	26362	990000
30235	26361	26362	990000
30236	26361	26362	990000
30237	26361	26362	990000
30239	26361	26362	990000
30241	26371	26372	990000
30242	26371	26372	990000
30243	26371	26372	990000
30244	26371	26372	990000
30245	26371	26372	990000
30246	26371	26372	990000
30247	26371	26372	990000
30248	26371	26372	990000
30249	26371	26372	990000
30251	-1	-1	100000
30252	-1	-1	100000
30259	-1	-1	100000
30261	-1	-1	500000
30262	-1	-1	500000
30263	-1	-1	500000
30269	-1	-1	500000
30271	-1	-1	600000
30272	-1	-1	600000
30273	-1	-1	600000
30274	-1	-1	600000
30279	-1	-1	600000
30281	-1	-1	700000
30282	-1	-1	700000
30283	-1	-1	700000
30284	-1	-1	700000
30285	-1	-1	700000
30289	-1	-1	700000
30291	-1	-1	800000
30292	-1	-1	800000
30293	-1	-1	800000
30294	-1	-1	800000
30295	-1	-1	800000
30296	-1	-1	800000
30299	-1	-1	800000
30301	26581	26582	990000
30302	26581	26582	990000
30303	26581	26582	990000
30304	26581	26582	990000
30305	26581	26582	990000
30306	26581	26582	990000
30307	26581	26582	990000
30309	26581	26582	990000
30311	26591	26592	990000
30312	26591	26592	990000
30313	26591	26592	990000
30314	26591	26592	990000
30315	26591	26592	990000
30316	26591	26592	990000
30317	26591	26592	990000
30318	26591	26592	990000
30319	26591	26592	990000
30321	-1	-1	100000
30322	-1	-1	100000
30329	-1	-1	100000
30331	-1	-1	500000
30332	-1	-1	500000
30333	-1	-1	500000
30339	-1	-1	500000
30341	-1	-1	600000
30342	-1	-1	600000
30343	-1	-1	600000
30344	-1	-1	600000
30349	-1	-1	600000
30351	-1	-1	700000
30352	-1	-1	700000
30353	-1	-1	700000
30354	-1	-1	700000
30355	-1	-1	700000
30359	-1	-1	700000
30361	-1	-1	800000
30362	-1	-1	800000
30363	-1	-1	800000
30364	-1	-1	800000
30365	-1	-1	800000
30366	-1	-1	800000
30369	-1	-1	800000
30371	26661	26662	990000
30372	26661	26662	990000
30373	26661	26662	990000
30374	26661	26662	990000
30375	26661	26662	990000
30376	26661	26662	990000
30377	26661	26662	990000
30379	26661	26662	990000
30381	26671	26672	990000
30382	26671	26672	990000
30383	26671	26672	990000
30384	26671	26672	990000
30385	26671	26672	990000
30386	26671	26672	990000
30387	26671	26672	990000
30388	26671	26672	990000
30389	26671	26672	990000
30391	-1	-1	300000
30392	-1	-1	300000
30399	-1	-1	300000
30401	-1	-1	100000
30402	-1	-1	100000
30409	-1	-1	100000
30411	-1	-1	500000
30412	-1	-1	500000
30413	-1	-1	500000
30419	-1	-1	500000
30421	-1	-1	600000
30422	-1	-1	600000
30423	-1	-1	600000
30424	-1	-1	600000
30429	-1	-1	600000
30431	-1	-1	700000
30432	-1	-1	700000
30433	-1	-1	700000
30434	-1	-1	700000
30435	-1	-1	700000
30439	-1	-1	700000
30441	-1	-1	800000
30442	-1	-1	800000
30443	-1	-1	800000
30444	-1	-1	800000
30445	-1	-1	800000
30446	-1	-1	800000
30449	-1	-1	800000
30451	26601	26602	990000
30452	26601	26602	990000
30453	26601	26602	990000
30454	26601	26602	990000
30455	26601	26602	990000
30456	26601	26602	990000
30457	26601	26602	990000
30459	26601	26602	990000
30461	26611	26612	990000
30462	26611	26612	990000
30463	26611	26612	990000
30464	26611	26612	990000
30465	26611	26612	990000
30466	26611	26612	990000
30467	26611	26612	990000
30468	26611	26612	990000
30469	26611	26612	990000
30501	-1	-1	100000
30502	-1	-1	100000
30509	-1	-1	100000
30511	-1	-1	500000
30512	-1	-1	500000
30513	-1	-1	500000
30519	-1	-1	500000
30521	-1	-1	600000
30522	-1	-1	600000
30523	-1	-1	600000
30524	-1	-1	600000
30529	-1	-1	600000
30531	-1	-1	700000
30532	-1	-1	700000
30533	-1	-1	700000
30534	-1	-1	700000
30535	-1	-1	700000
30539	-1	-1	700000
30541	-1	-1	800000
30542	-1	-1	800000
30543	-1	-1	800000
30544	-1	-1	800000
30545	-1	-1	800000
30546	-1	-1	800000
30549	-1	-1	800000
30551	26581	26582	990000
30552	26581	26582	990000
30553	26581	26582	990000
30554	26581	26582	990000
30555	26581	26582	990000
30556	26581	26582	990000
30557	26581	26582	990000
30559	26581	26582	990000
30561	26591	26592	990000
30562	26591	26592	990000
30563	26591	26592	990000
30564	26591	26592	990000
30565	26591	26592	990000
30566	26591	26592	990000
30567	26591	26592	990000
30568	26591	26592	990000
30569	26591	26592	990000
30571	-1	-1	100000
30572	-1	-1	100000
30579	-1	-1	100000
30581	-1	-1	500000
30582	-1	-1	500000
30583	-1	-1	500000
30589	-1	-1	500000
30591	-1	-1	600000
30592	-1	-1	600000
30593	-1	-1	600000
30594	-1	-1	600000
30599	-1	-1	600000
30601	-1	-1	700000
30602	-1	-1	700000
30603	-1	-1	700000
30604	-1	-1	700000
30605	-1	-1	700000
30609	-1	-1	700000
30611	-1	-1	800000
30612	-1	-1	800000
30613	-1	-1	800000
30614	-1	-1	800000
30615	-1	-1	800000
30616	-1	-1	800000
30619	-1	-1	800000
30621	26581	26582	990000
30622	26581	26582	990000
30623	26581	26582	990000
30624	26581	26582	990000
30625	26581	26582	990000
30626	26581	26582	990000
30627	26581	26582	990000
30629	26581	26582	990000
30631	26591	26592	990000
30632	26591	26592	990000
30633	26591	26592	990000
30634	26591	26592	990000
30635	26591	26592	990000
30636	26591	26592	990000
30637	26591	26592	990000
30638	26591	26592	990000
30639	26591	26592	990000
30641	26371	26372	990000
30649	26371	26372	990000
30651	-1	-1	100000
30652	-1	-1	100000
30659	-1	-1	100000
30661	-1	-1	500000
30662	-1	-1	500000
30663	-1	-1	500000
30669	-1	-1	500000
30671	-1	-1	600000
30672	-1	-1	600000
30673	-1	-1	600000
30674	-1	-1	600000
30679	-1	-1	600000
30681	-1	-1	700000
30682	-1	-1	700000
30683	-1	-1	700000
30684	-1	-1	700000
30685	-1	-1	700000
30689	-1	-1	700000
30691	-1	-1	800000
30692	-1	-1	800000
30693	-1	-1	800000
30694	-1	-1	800000
30695	-1	-1	800000
30696	-1	-1	800000
30699	-1	-1	800000
30701	26581	26582	990000
30702	26581	26582	990000
30703	26581	26582	990000
30704	26581	26582	990000
30705	26581	26582	990000
30706	26581	26582	990000
30707	26581	26582	990000
30709	26581	26582	990000
30711	26591	26592	990000
30712	26591	26592	990000
30713	26591	26592	990000
30714	26591	26592	990000
30715	26591	26592	990000
30716	26591	26592	990000
30717	26591	26592	990000
30718	26591	26592	990000
30719	26591	26592	990000
30721	26371	26372	990000
30729	26371	26372	990000
30731	-1	-1	300000
30732	-1	-1	300000
30741	-1	-1	100000
30742	-1	-1	100000
30749	-1	-1	100000
30751	-1	-1	500000
30752	-1	-1	500000
30753	-1	-1	500000
30759	-1	-1	500000
30761	-1	-1	600000
30762	-1	-1	600000
30763	-1	-1	600000
30764	-1	-1	600000
30769	-1	-1	600000
30771	-1	-1	700000
30772	-1	-1	700000
30773	-1	-1	700000
30774	-1	-1	700000
30775	-1	-1	700000
30779	-1	-1	700000
30781	-1	-1	800000
30782	-1	-1	800000
30783	-1	-1	800000
30784	-1	-1	800000
30785	-1	-1	800000
30786	-1	-1	800000
30789	-1	-1	800000
30791	26361	26362	990000
30792	26361	26362	990000
30793	26361	26362	990000
30794	26361	26362	990000
30795	26361	26362	990000
30796	26361	26362	990000
30797	26361	26362	990000
30799	26361	26362	990000
30801	26371	26372	990000
30802	26371	26372	990000
30803	26371	26372	990000
30804	26371	26372	990000
30805	26371	26372	990000
30806	26371	26372	990000
30807	26371	26372	990000
30808	26371	26372	990000
30809	26371	26372	990000
30811	-1	-1	100000
30812	-1	-1	100000
30819	-1	-1	100000
30821	-1	-1	500000
30822	-1	-1	500000
30823	-1	-1	500000
30829	-1	-1	500000
30831	-1	-1	600000
30832	-1	-1	600000
30833	-1	-1	600000
30834	-1	-1	600000
30839	-1	-1	600000
30841	-1	-1	700000
30842	-1	-1	700000
30843	-1	-1	700000
30844	-1	-1	700000
30845	-1	-1	700000
30849	-1	-1	700000
30851	-1	-1	800000
30852	-1	-1	800000
30853	-1	-1	800000
30854	-1	-1	800000
30855	-1	-1	800000
30856	-1	-1	800000
30859	-1	-1	800000
30861	26361	26362	990000
30862	26361	26362	990000
30863	26361	26362	990000
30864	26361	26362	990000
30865	26361	26362	990000
30866	26361	26362	990000
30867	26361	26362	990000
30869	26361	26362	990000
30871	26371	26372	990000
30872	26371	26372	990000
30873	26371	26372	990000
30874	26371	26372	990000
30875	26371	26372	990000
30876	26371	26372	990000
30877	26371	26372	990000
30878	26371	26372	990000
30879	26371	26372	990000
30881	-1	-1	100000
30882	-1	-1	100000
30889	-1	-1	100000
30891	-1	-1	500000
30892	-1	-1	500000
30893	-1	-1	500000
30899	-1	-1	500000
30901	-1	-1	600000
30902	-1	-1	600000
30903	-1	-1	600000
30904	-1	-1	600000
30909	-1	-1	600000
30911	-1	-1	700000
30912	-1	-1	700000
30913	-1	-1	700000
30914	-1	-1	700000
30915	-1	-1	700000
30919	-1	-1	700000
30921	-1	-1	800000
30922	-1	-1	800000
30923	-1	-1	800000
30924	-1	-1	800000
30925	-1	-1	800000
30926	-1	-1	800000
30929	-1	-1	800000
30931	26661	26662	990000
30932	26661	26662	990000
30933	26661	26662	990000
30934	26661	26662	990000
30935	26661	26662	990000
30936	26661	26662	990000
30937	26661	26662	990000
30939	26661	26662	990000
30941	26671	26672	990000
30942	26671	26672	990000
30943	26671	26672	990000
30944	26671	26672	990000
30945	26671	26672	990000
30946	26671	26672	990000
30947	26671	26672	990000
30948	26671	26672	990000
30949	26671	26672	990000
30951	-1	-1	100000
30952	-1	-1	100000
30959	-1	-1	100000
30961	-1	-1	500000
30962	-1	-1	500000
30963	-1	-1	500000
30969	-1	-1	500000
30971	-1	-1	600000
30972	-1	-1	600000
30973	-1	-1	600000
30974	-1	-1	600000
30979	-1	-1	600000
30981	-1	-1	700000
30982	-1	-1	700000
30983	-1	-1	700000
30984	-1	-1	700000
30985	-1	-1	700000
30989	-1	-1	700000
30991	-1	-1	800000
30992	-1	-1	800000
30993	-1	-1	800000
30994	-1	-1	800000
30995	-1	-1	800000
30996	-1	-1	800000
30999	-1	-1	800000
31001	26501	26502	990000
31002	26501	26502	990000
31003	26501	26502	990000
31004	26501	26502	990000
31005	26501	26502	990000
31006	26501	26502	990000
31007	26501	26502	990000
31009	26501	26502	990000
31011	26511	26512	990000
31012	26511	26512	990000
31013	26511	26512	990000
31014	26511	26512	990000
31015	26511	26512	990000
31016	26511	26512	990000
31017	26511	26512	990000
31018	26511	26512	990000
31019	26511	26512	990000
31021	-1	-1	100000
31022	-1	-1	100000
31029	-1	-1	100000
31031	-1	-1	500000
31032	-1	-1	500000
31033	-1	-1	500000
31039	-1	-1	500000
31041	-1	-1	600000
31042	-1	-1	600000
31043	-1	-1	600000
31044	-1	-1	600000
31049	-1	-1	600000
31051	-1	-1	700000
31052	-1	-1	700000
31053	-1	-1	700000
31054	-1	-1	700000
31055	-1	-1	700000
31059	-1	-1	700000
31061	-1	-1	800000
31062	-1	-1	800000
31063	-1	-1	800000
31064	-1	-1	800000
31065	-1	-1	800000
31066	-1	-1	800000
31069	-1	-1	800000
31071	26581	26582	990000
31072	26581	26582	990000
31073	26581	26582	990000
31074	26581	26582	990000
31075	26581	26582	990000
31076	26581	26582	990000
31077	26581	26582	990000
31079	26581	26582	990000
31081	26591	26592	990000
31082	26591	26592	990000
31083	26591	26592	990000
31084	26591	26592	990000
31085	26591	26592	990000
31086	26591	26592	990000
31087	26591	26592	990000
31088	26591	26592	990000
31089	26591	26592	990000
31091	-1	-1	100000
31092	-1	-1	100000
31099	-1	-1	100000
31101	-1	-1	500000
31102	-1	-1	500000
31103	-1	-1	500000
31109	-1	-1	500000
31111	-1	-1	600000
31112	-1	-1	600000
31113	-1	-1	600000
31114	-1	-1	600000
31119	-1	-1	600000
31121	-1	-1	700000
31122	-1	-1	700000
31123	-1	-1	700000
31124	-1	-1	700000
31125	-1	-1	700000
31129	-1	-1	700000
31131	-1	-1	800000
31132	-1	-1	800000
31133	-1	-1	800000
31134	-1	-1	800000
31135	-1	-1	800000
31136	-1	-1	800000
31139	-1	-1	800000
31141	26601	26602	990000
31142	26601	26602	990000
31143	26601	26602	990000
31144	26601	26602	990000
31145	26601	26602	990000
31146	26601	26602	990000
31147	26601	26602	990000
31149	26601	26602	990000
31151	26601	26602	990000
31152	26611	26612	990000
31153	26611	26612	990000
31154	26611	26612	990000
31155	26611	26612	990000
31156	26611	26612	990000
31157	26611	26612	990000
31158	26611	26612	990000
31159	26611	26612	990000
31161	-1	-1	100000
31162	-1	-1	100000
31169	-1	-1	100000
31171	-1	-1	500000
31172	-1	-1	500000
31173	-1	-1	500000
31179	-1	-1	500000
31181	-1	-1	600000
31182	-1	-1	600000
31183	-1	-1	600000
31184	-1	-1	600000
31189	-1	-1	600000
31191	-1	-1	700000
31192	-1	-1	700000
31193	-1	-1	700000
31194	-1	-1	700000
31195	-1	-1	700000
31199	-1	-1	700000
31201	-1	-1	800000
31202	-1	-1	800000
31203	-1	-1	800000
31204	-1	-1	800000
31205	-1	-1	800000
31206	-1	-1	800000
31209	-1	-1	800000
31211	26501	26502	990000
31212	26501	26502	990000
31213	26501	26502	990000
31214	26501	26502	990000
31215	26501	26502	990000
31216	26501	26502	990000
31217	26501	26502	990000
31219	26501	26502	990000
31221	26511	26512	990000
31222	26511	26512	990000
31223	26511	26512	990000
31224	26511	26512	990000
31225	26511	26512	990000
31226	26511	26512	990000
31227	26511	26512	990000
31228	26511	26512	990000
31229	26511	26512	990000
31231	-1	-1	100000
31232	-1	-1	100000
31239	-1	-1	100000
31241	-1	-1	500000
31242	-1	-1	500000
31243	-1	-1	500000
31249	-1	-1	500000
31251	-1	-1	600000
31252	-1	-1	600000
31253	-1	-1	600000
31254	-1	-1	600000
31259	-1	-1	600000
31261	-1	-1	700000
31262	-1	-1	700000
31263	-1	-1	700000
31264	-1	-1	700000
31265	-1	-1	700000
31269	-1	-1	700000
31271	-1	-1	800000
31272	-1	-1	800000
31273	-1	-1	800000
31274	-1	-1	800000
31275	-1	-1	800000
31276	-1	-1	800000
31279	-1	-1	800000
31281	26501	26502	990000
31282	26501	26502	990000
31283	26501	26502	990000
31284	26501	26502	990000
31285	26501	26502	990000
31286	26501	26502	990000
31287	26501	26502	990000
31289	26501	26502	990000
31291	26511	26512	990000
31292	26511	26512	990000
31293	26511	26512	990000
31294	26511	26512	990000
31295	26511	26512	990000
31296	26511	26512	990000
31297	26511	26512	990000
31298	26511	26512	990000
31299	26511	26512	990000
31301	26591	26592	990000
31302	26591	26592	990000
31303	26591	26592	990000
31304	26591	26592	990000
31305	26591	26592	990000
31306	26591	26592	990000
31307	26591	26592	990000
31308	26591	26592	990000
31309	26591	26592	990000
31311	-1	-1	100000
31312	-1	-1	100000
31319	-1	-1	100000
31321	-1	-1	500000
31322	-1	-1	500000
31323	-1	-1	500000
31329	-1	-1	500000
31331	-1	-1	600000
31332	-1	-1	600000
31333	-1	-1	600000
31334	-1	-1	600000
31339	-1	-1	600000
31341	-1	-1	700000
31342	-1	-1	700000
31343	-1	-1	700000
31344	-1	-1	700000
31345	-1	-1	700000
31349	-1	-1	700000
31351	-1	-1	800000
31352	-1	-1	800000
31353	-1	-1	800000
31354	-1	-1	800000
31355	-1	-1	800000
31356	-1	-1	800000
31359	-1	-1	800000
31361	26601	26602	990000
31362	26601	26602	990000
31363	26601	26602	990000
31364	26601	26602	990000
31365	26601	26602	990000
31366	26601	26602	990000
31367	26601	26602	990000
31369	26601	26602	990000
31371	26601	26602	990000
31372	26611	26612	990000
31373	26611	26612	990000
31374	26611	26612	990000
31375	26611	26612	990000
31376	26611	26612	990000
31377	26611	26612	990000
31378	26611	26612	990000
31379	26611	26612	990000
31380	25901	25902	990000
31391	-1	-1	100000
31392	-1	-1	100000
31399	-1	-1	100000
31401	-1	-1	500000
31402	-1	-1	500000
31403	-1	-1	500000
31409	-1	-1	500000
31411	-1	-1	600000
31412	-1	-1	600000
31413	-1	-1	600000
31414	-1	-1	600000
31419	-1	-1	600000
31421	-1	-1	700000
31422	-1	-1	700000
31423	-1	-1	700000
31424	-1	-1	700000
31425	-1	-1	700000
31429	-1	-1	700000
31431	-1	-1	800000
31432	-1	-1	800000
31433	-1	-1	800000
31434	-1	-1	800000
31435	-1	-1	800000
31436	-1	-1	800000
31439	-1	-1	800000
31441	26581	26582	990000
31442	26581	26582	990000
31443	26581	26582	990000
31444	26581	26582	990000
31445	26581	26582	990000
31446	26581	26582	990000
31447	26581	26582	990000
31449	26581	26582	990000
31451	26591	26592	990000
31452	26591	26592	990000
31453	26591	26592	990000
31454	26591	26592	990000
31455	26591	26592	990000
31456	26591	26592	990000
31457	26591	26592	990000
31458	26591	26592	990000
31459	26591	26592	990000
34181	-1	-1	100000
34182	-1	-1	100000
34189	-1	-1	100000
34191	-1	-1	500000
34192	-1	-1	500000
34193	-1	-1	500000
34199	-1	-1	500000
34201	-1	-1	600000
34202	-1	-1	600000
34203	-1	-1	600000
34204	-1	-1	600000
34209	-1	-1	600000
34211	-1	-1	700000
34212	-1	-1	700000
34213	-1	-1	700000
34214	-1	-1	700000
34215	-1	-1	700000
34219	-1	-1	700000
34221	-1	-1	800000
34222	-1	-1	800000
34223	-1	-1	800000
34224	-1	-1	800000
34225	-1	-1	800000
34226	-1	-1	800000
34229	-1	-1	800000
34231	26361	26362	990000
34232	26361	26362	990000
34233	26361	26362	990000
34234	26361	26362	990000
34235	26361	26362	990000
34236	26361	26362	990000
34237	26361	26362	990000
34239	26361	26362	990000
34241	26371	26372	990000
34242	26371	26372	990000
34243	26371	26372	990000
34244	26371	26372	990000
34245	26371	26372	990000
34246	26371	26372	990000
34247	26371	26372	990000
34248	26371	26372	990000
34249	26371	26372	990000
34251	-1	-1	100000
34252	-1	-1	100000
34259	-1	-1	100000
34261	-1	-1	500000
34262	-1	-1	500000
34263	-1	-1	500000
34269	-1	-1	500000
34271	-1	-1	600000
34272	-1	-1	600000
34273	-1	-1	600000
34274	-1	-1	600000
34279	-1	-1	600000
34281	-1	-1	700000
34282	-1	-1	700000
34283	-1	-1	700000
34284	-1	-1	700000
34285	-1	-1	700000
34289	-1	-1	700000
34291	-1	-1	800000
34292	-1	-1	800000
34293	-1	-1	800000
34294	-1	-1	800000
34295	-1	-1	800000
34296	-1	-1	800000
34299	-1	-1	800000
34301	26361	26362	990000
34302	26361	26362	990000
34303	26361	26362	990000
34304	26361	26362	990000
34305	26361	26362	990000
34306	26361	26362	990000
34307	26361	26362	990000
34309	26361	26362	990000
34311	26371	26372	990000
34312	26371	26372	990000
34313	26371	26372	990000
34314	26371	26372	990000
34315	26371	26372	990000
34316	26371	26372	990000
34317	26371	26372	990000
34318	26371	26372	990000
34319	26371	26372	990000
34321	-1	-1	100000
34322	-1	-1	100000
34329	-1	-1	100000
34331	-1	-1	500000
34332	-1	-1	500000
34333	-1	-1	500000
34339	-1	-1	500000
34341	-1	-1	600000
34342	-1	-1	600000
34343	-1	-1	600000
34344	-1	-1	600000
34349	-1	-1	600000
34351	-1	-1	700000
34352	-1	-1	700000
34353	-1	-1	700000
34354	-1	-1	700000
34355	-1	-1	700000
34359	-1	-1	700000
34361	-1	-1	800000
34362	-1	-1	800000
34363	-1	-1	800000
34364	-1	-1	800000
34365	-1	-1	800000
34366	-1	-1	800000
34369	-1	-1	800000
34371	25341	25342	990000
34372	25341	25342	990000
34373	25341	25342	990000
34374	25341	25342	990000
34375	25341	25342	990000
34376	25341	25342	990000
34377	25341	25342	990000
34379	25341	25342	990000
34381	25651	25652	990000
34382	25651	25652	990000
34383	25651	25652	990000
34384	25651	25652	990000
34385	25651	25652	990000
34386	25651	25652	990000
34387	25651	25652	990000
34388	25651	25652	990000
34389	25651	25652	990000
34391	-1	-1	100000
34392	-1	-1	100000
34399	-1	-1	100000
34401	-1	-1	500000
34402	-1	-1	500000
34403	-1	-1	500000
34409	-1	-1	500000
34411	-1	-1	600000
34412	-1	-1	600000
34413	-1	-1	600000
34414	-1	-1	600000
34419	-1	-1	600000
34421	-1	-1	700000
34422	-1	-1	700000
34423	-1	-1	700000
34424	-1	-1	700000
34425	-1	-1	700000
34429	-1	-1	700000
34431	-1	-1	800000
34432	-1	-1	800000
34433	-1	-1	800000
34434	-1	-1	800000
34435	-1	-1	800000
34436	-1	-1	800000
34439	-1	-1	800000
34441	26331	26332	990000
34442	26331	26332	990000
34443	26331	26332	990000
34444	26331	26332	990000
34445	26331	26332	990000
34446	26331	26332	990000
34447	26331	26332	990000
34449	26331	26332	990000
34451	25921	25922	990000
34452	25921	25922	990000
34453	25921	25922	990000
34454	25921	25922	990000
34455	25921	25922	990000
34456	25921	25922	990000
34457	25921	25922	990000
34458	25921	25922	990000
34459	25921	25922	990000
34461	-1	-1	100000
34462	-1	-1	100000
34469	-1	-1	100000
34471	-1	-1	500000
34472	-1	-1	500000
34473	-1	-1	500000
34479	-1	-1	500000
34481	-1	-1	600000
34482	-1	-1	600000
34483	-1	-1	600000
34484	-1	-1	600000
34489	-1	-1	600000
34491	-1	-1	700000
34492	-1	-1	700000
34493	-1	-1	700000
34494	-1	-1	700000
34495	-1	-1	700000
34499	-1	-1	700000
34501	-1	-1	800000
34502	-1	-1	800000
34503	-1	-1	800000
34504	-1	-1	800000
34505	-1	-1	800000
34506	-1	-1	800000
34509	-1	-1	800000
34511	25341	25342	990000
34512	25341	25342	990000
34513	25341	25342	990000
34514	25341	25342	990000
34515	25341	25342	990000
34516	25341	25342	990000
34517	25341	25342	990000
34519	25341	25342	990000
34521	25651	25652	990000
34522	25651	25652	990000
34523	25651	25652	990000
34524	25651	25652	990000
34525	25651	25652	990000
34526	25651	25652	990000
34527	25651	25652	990000
34528	25651	25652	990000
34529	25651	25652	990000
